List item,"You may need to declare other fermented products with more than one Small Producer Relief duty rate for the same type of other fermented products, for example:",Efallai y bydd angen i chi ddatgan cynhyrchion eplesedig eraill sydd â mwy nag un gyfradd doll yn sgil Rhyddhad i Gynhyrchwyr Bach ar gyfer yr un math o gynhyrchion eplesedig eraill – er enghraifft os yw un o’r canlynol yn wir:,
P,"If you have more than one Small Producer Relief duty rate for the same type of other fermented products you will need to input them individually. For each duty rate we need to know the total amount produced, the litres of pure alcohol and the applicable duty rate.","Os oes gennych fwy nag un gyfradd doll yn sgil Rhyddhad i Gynhyrchwyr Bach ar gyfer yr un math o gynhyrchion eplesedig eraill, bydd angen i chi eu nodi ar wahân. Ar gyfer pob cyfradd doll, mae angen i ni wybod y cyfanswm a gynhyrchwyd, y litrau o alcohol pur a’r gyfradd doll sy’n berthnasol.",
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
OFPa Tell us about cider that is eligible for Small Producer Relief (one SPR rate),,,
Title/H1,Tell us about the other fermented product that is eligible for Small Producer Relief,Rhoi gwybod i ni am y cynnyrch eplesedig arall sy’n gymwys ar gyfer Rhyddhad i Gynhyrchwyr Bach,
P,"Tell us about the other fermented product you need to declare that is eligible for Small Producer Relief, and the pure alcohol in that other fermented product at the following Alcohol by Volume (ABV) strengths.","Rhowch wybod i ni am y cynnyrch eplesedig arall y mae angen i chi ei ddatgan sy’n gymwys ar gyfer Rhyddhad i Gynhyrchwyr Bach, ac am yr alcohol pur yn y cynnyrch eplesedig arall hwnnw, ar draws y bandiau cryfder Alcohol yn ôl Cyfaint (ABV) canlynol.",
H2,How much non-draught other fermented products that is eligible for Small Producer Relief do you need to declare?,"Faint o gynnyrch eplesedig arall nad yw’n dod o’r gasgen, sy’n gymwys ar gyfer Rhyddhad i Gynhyrchwyr Bach, y mae angen i chi ei ddatgan?","We have translated ""product that is"" in keeping with the heading, instead of ""products that is""."
Label,Your Small Producer Relief Duty rate for this other fermented products,Eich cyfradd doll yn sgil Rhyddhad i Gynhyrchwyr Bach ar gyfer y cynnyrch eplesedig arall hwn,"We have translated ""this other fermented product"" instead of ""this…products""."
H2,How much draught other fermented products that is eligible for Small Producer Relief do you need to declare?,"Faint o gynnyrch eplesedig arall o’r gasgen, sy’n gymwys ar gyfer Rhyddhad i Gynhyrchwyr Bach, y mae angen i chi ei ddatgan?","We have translated ""product that is"" in keeping with the heading, instead of ""products that is""."
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
OFPb Tell us about cider that is eligible for Small Producer Relief (more than one SPR rate),,,
Title/H1,Tell us about the other fermented products you need to declare that are eligible for Small Producer Relief,Rhoi gwybod i ni am y cynhyrchion eplesedig eraill y mae angen i chi eu datgan sy’n gymwys ar gyfer Rhyddhad i Gynhyrchwyr Bach,
P,"For each other fermented products you need to declare that is eligible for Small Producer Relief you need to tell us the total volume and the pure alcohol in that other fermented products at the following Alcohol by Volume (ABV) strengths.
","Ar gyfer pob cynnyrch eplesedig arall y mae angen i chi ei ddatgan sy’n gymwys ar gyfer Rhyddhad i Gynhyrchwyr Bach, mae angen i chi roi gwybod i ni beth yw cyfanswm y cyfaint, a faint o alcohol pur sydd yn y cynnyrch eplesedig arall hwnnw, ar draws y bandiau cryfder Alcohol yn ôl Cyfaint (ABV) canlynol.","We have translated ""product...that is"" and ""alcohol in that…product"", instead of ""products...that is"" and ""alcohol in that…products""."
Warning,If you have more than one duty rate for other fermented products in the same ABV range enter them one at a time.,"Os oes gennych fwy nag un gyfradd doll ar gyfer cynhyrchion eplesedig eraill sydd yn yr un ystod ABV, nodwch nhw un ar y tro.",
H2,What type of other fermented products do you need to declare?,Pa fath o gynhyrchion eplesedig eraill y mae angen i chi eu datgan?,
Radio,Non-draught other fermented products between 1.3% and 3.4% ABV (364 SPR),Cynhyrchion eplesedig eraill nad ydynt yn dod o’r gasgen rhwng 1.3% a 3.4% ABV (364 SPR),
Radio,Non-draught other fermented products between 3.5% and 8.4% ABV (369 SPR),Cynhyrchion eplesedig eraill nad ydynt yn dod o’r gasgen rhwng 3.5% ac 8.4% ABV (369 SPR),
Radio,Draught other fermented products between 1.3% and 3.4% ABV (374 SPR),Cynhyrchion eplesedig eraill o’r gasgen rhwng 1.3% a 3.4% ABV (374 SPR),
Radio,Draught other fermented products between 1.3% and 3.4% ABV (374 SPR),Cynhyrchion eplesedig eraill o’r gasgen rhwng 1.3% a 3.4% ABV (374 SPR),
Radio,Draught other fermented products between 3.5% and 8.4% ABV (379 SPR),Cynhyrchion eplesedig eraill o’r gasgen rhwng 3.5% ac 8.4% ABV (379 SPR),
H2,How much of this other fermented product do you need to declare?,Faint o’r cynnyrch eplesedig arall hwn y mae angen i chi ei ddatgan?,
Label,Total litres of other fermented products,Cyfanswm y litrau o gynhyrchion eplesedig eraill,
Label,Litres of pure alcohol[ in this other fermented product],Litrau o alcohol pur[ yn y cynnyrch eplesedig arall hwn],
Label,Your Small Producer Relief Duty rate for this other fermented products,Eich cyfradd doll yn sgil Rhyddhad i Gynhyrchwyr Bach ar gyfer y cynnyrch eplesedig arall hwn,"We have translated ""this other fermented product"" instead of ""this…products""."
Validation,Select the type of [other fermented products],Dewiswch y math o [gynhyrchion eplesedig eraill],
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
OFP  with multiple rates Check your Answers,,,
Row heading,Total other fermented products,Cyfanswm y cynhyrchion eplesedig eraill,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
OFP with Small Producer Relief,,,
Title/H1,Other fermented products with Small Producer Relief duty to declare,"Cynhyrchion eplesedig eraill i’w datgan, sydd â tholl yn sgil Rhyddhad i Gynhyrchwyr Bach",
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
OFP Check your answers,,,
Card heading,Other fermented products to declare,Cynhyrchion eplesedig eraill i’w datgan,
Row heading,Selected Other fermented products to declare,Cynhyrchion eplesedig eraill a ddewiswyd i’w datgan,
List item,Non-draught other fermented products between 1.3% and 3.4% ABV (314),Cynhyrchion eplesedig eraill nad ydynt yn dod o’r gasgen rhwng 1.3% a 3.4% ABV (314),
List item,Non-draught other fermented products between 3.5% and 8.4% ABV (324),Cynhyrchion eplesedig eraill nad ydynt yn dod o’r gasgen rhwng 3.5% ac 8.4% ABV (324),
List item,Non-draught other fermented products between 8.5% and 22% ABV (334),Cynhyrchion eplesedig eraill nad ydynt yn dod o’r gasgen rhwng 8.5% a 22% ABV (334),
List item,Non-draught other fermented products at or above 22.1% ABV (344),Cynhyrchion eplesedig eraill nad ydynt yn dod o’r gasgen ar 22.1% ABV neu’n uwch (344),
List item,Draught other fermented products between 1.3% and 3.4% ABV (354),Cynhyrchion eplesedig eraill o’r gasgen rhwng 1.3% a 3.4% ABV (354),
List item,Draught other fermented products between 3.5% and 8.4% ABV (359),Cynhyrchion eplesedig eraill o’r gasgen rhwng 3.5% ac 8.4% ABV (359),
List item,Non-draught other fermented products between 1.3% and 3.4% ABV (364 SPR),Cynhyrchion eplesedig eraill nad ydynt yn dod o’r gasgen rhwng 1.3% a 3.4% ABV (364 SPR),
List item,Non-draught other fermented products between 3.5% and 8.4% ABV (369 SPR),Cynhyrchion eplesedig eraill nad ydynt yn dod o’r gasgen rhwng 3.5% ac 8.4% ABV (369 SPR),
List item,Draught other fermented products between 1.3% and 3.4% ABV (374 SPR),Cynhyrchion eplesedig eraill o’r gasgen rhwng 1.3% a 3.4% ABV (374 SPR),
List item,Draught other fermented products between 3.5% and 8.4% ABV (379 SPR),Cynhyrchion eplesedig eraill o’r gasgen rhwng 3.5% ac 8.4% ABV (379 SPR),
Card heading,Other fermented products duty,Toll cynhyrchion eplesedig eraill,
Card heading,Other fermented products eligible for Small Producer Relief,Cynhyrchion eplesedig eraill sy’n gymwys ar gyfer Rhyddhad i Gynhyrchwyr Bach,
Card heading,Other fermented products eligible for Small Producer Relief (multiple duty rates),Cynhyrchion eplesedig eraill sy’n gymwys ar gyfer Rhyddhad i Gynhyrchwyr Bach (mwy nag un gyfradd doll),
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
OFP Duty due,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
R2. Remove this [alcohol-lower] entry? (v7),,,
H2,Remove this other fermented products entry?,Tynnu’r cofnod cynhyrchion eplesedig eraill hwn?,
